placa,cd_modelo,chassi,ano,cor
"BSB8622   ",38,69528103477,2013,VERMELHO
"CIA9526   ",58,10274472760,2024,CHUMBO
"PXB6097   ",64,75002651314,2013,CINZA
"JGX0134   ",64,22731698958,2017,CHUMBO
"EMS5079   ",9,83339371854,2001,CHUMBO
"LRJ7844   ",45,53134140914,2017,VERMELHO
"KWH1399   ",47,20958735366,2014,CHUMBO
"IAO5188   ",48,36927335064,2018,CINZA
"FRF4979   ",36,31213184609,2011,BRANCO
"BCK5481   ",86,85396120712,2020,BRANCO
"SQT7808   ",64,72527308482,2014,CHUMBO
"PEN9253   ",81,85355842817,2001,CINZA
"YFA8920   ",88,58884176728,2024,PRETO
"FIY6191   ",88,65577349678,2012,CHUMBO
"TIN0065   ",10,82210775551,2017,CINZA
"TZV5111   ",91,30571514030,2004,PRETO
"SLM9149   ",34,81836788726,2011,PRATA
"HBL8887   ",14,51754049707,2009,VERMELHO
"VJW1142   ",43,10650214673,2020,AMARELO
"RZN5975   ",72,26815170643,2012,BRANCO
"QEY5508   ",17,92671321006,2009,CINZA
"AIN2862   ",90,28461271696,2000,CINZA
"EJI2269   ",23,33622144359,2011,CHUMBO
"RXV9238   ",62,88260397734,2007,BRANCO
"BUS0322   ",64,57530878736,2019,CHUMBO
"IWF1328   ",83,40552995022,2023,AMARELO
"OHI1044   ",73,82284656246,2021,VERMELHO
"MZE5916   ",37,62158749891,2005,PRATA
"QXB1282   ",37,57890543403,2022,PRATA
"QNI3968   ",52,96238832095,2003,VERMELHO
"TQT3770   ",74,52759265146,2018,PRETO
"JWZ7206   ",10,14076050305,2013,CHUMBO
"NVE8846   ",68,95810724409,2011,CHUMBO
"VEL1066   ",17,53957054313,2001,VERMELHO
"DCN5890   ",2,15364216842,2023,CINZA
"JKL0692   ",56,31651438044,2018,CHUMBO
"LQP8121   ",4,16278036719,2015,PRATA
"JTO5301   ",11,41859613147,2017,CHUMBO
"TGC6774   ",91,81732631255,2008,CHUMBO
"ECJ6632   ",73,71753591282,2019,AMARELO
"SYA2573   ",98,19483185678,2002,PRATA
"ETP2699   ",58,14303964610,2002,AMARELO
"ZVS7535   ",57,13062948458,2012,CHUMBO
"OOS1714   ",26,86882769675,2016,CINZA
"EVH7498   ",41,84868724351,2012,CHUMBO
"HJF1457   ",94,52398035745,2020,BRANCO
"VJF7013   ",79,74912137570,2019,CHUMBO
"KTJ0112   ",27,83133744108,2003,PRATA
"NTH9285   ",86,54000587321,2021,CHUMBO
"JSM0734   ",76,21223785317,2001,CHUMBO
"UJS0013   ",87,11094085701,2018,VERMELHO
"EJR2227   ",29,19635202602,2004,VERMELHO
"PFF3523   ",7,40262805983,2016,PRATA
"RWM7325   ",88,89348535134,2022,CHUMBO
"QOU9797   ",99,32841222242,2012,CHUMBO
"ADH8011   ",42,32100522324,2022,PRATA
"LBH5360   ",54,64503135038,2004,PRATA
"FVL8934   ",45,49321750966,2022,CHUMBO
"STX6343   ",97,44136861845,2002,PRETO
"GTF2956   ",61,14917447435,2019,CHUMBO
"CCC5917   ",80,56793074304,2020,AMARELO
"QGM6855   ",36,84986073178,2023,CHUMBO
"YNI1983   ",80,92207986275,2007,CHUMBO
"HXW0963   ",78,60710968025,2005,BRANCO
"HNX7560   ",52,57642240495,2007,CINZA
"LXL5565   ",60,96652899716,2020,CHUMBO
"ZRE1566   ",46,15519997157,2023,CINZA
"ILL6263   ",86,46095129876,2022,AMARELO
"IWV2146   ",93,88027440499,2000,PRATA
"XQR3530   ",12,36769969438,2006,PRETO
"RZJ0455   ",13,55386272653,2018,CHUMBO
"DVC2339   ",22,90394860457,2005,VERDE
"YCU1000   ",59,30452114193,2017,AMARELO
"SUP6946   ",6,47322608080,2006,CHUMBO
"DWN1357   ",93,22210545439,2010,CHUMBO
"ACD0794   ",31,52557997373,2006,PRETO
"RRH2103   ",7,96154432279,2004,BRANCO
"GFM8145   ",17,54329075121,2006,BRANCO
"XTA4451   ",86,86365049215,2002,AMARELO
"HXT7117   ",24,49959730826,2010,PRATA
"HZA5854   ",74,18850981075,2016,CHUMBO
"PJX6812   ",20,73195401336,2017,BRANCO
"NOI9736   ",98,92247824708,2003,CHUMBO
"ZNN6278   ",13,99175947145,2018,CINZA
"HEM1668   ",89,36110239796,2018,CINZA
"KIE2340   ",52,74191579575,2024,PRATA
"ACA4013   ",44,21501108679,2003,CHUMBO
"ESA1294   ",31,29765798662,2010,BRANCO
"EYX5658   ",29,69372743095,2007,PRATA
"CAL7489   ",63,37170175318,2018,VERMELHO
"UNZ5158   ",42,34828439021,2012,BRANCO
"KQU6705   ",87,95279015559,2010,CINZA
"LGT7838   ",55,12102232334,2000,VERDE
"EDK7182   ",30,11934885915,2000,PRETO
"BCD1749   ",36,44488053540,2021,PRETO
"YKR0840   ",82,48831521516,2015,CINZA
"QEY3507   ",78,61073135444,2015,AMARELO
"JXD4880   ",96,69361738955,2020,BRANCO
"TZM3093   ",19,28434273628,2008,AMARELO
"OKQ6929   ",44,46997775796,2009,CHUMBO
"KEO9098   ",89,94386317995,2008,CINZA
"OOJ6254   ",69,39790631571,2015,CINZA
"ZMH5167   ",76,78145727710,2020,CHUMBO
"WWN3304   ",59,71414017618,2014,CINZA
"OHT7906   ",87,64309012377,2017,CHUMBO
"KOF8132   ",34,60122755548,2017,CINZA
"EDB4891   ",22,21005742798,2016,PRETO
"ZTE2728   ",77,50278731695,2012,VERMELHO
"WJT3247   ",91,20685807934,2004,BRANCO
"MIH8399   ",79,11093736427,2020,PRATA
"AAN2267   ",31,21197034681,2019,PRATA
"YOJ9632   ",89,93868783362,2000,CHUMBO
"FKY8341   ",71,70731415606,2022,CHUMBO
"IWJ9941   ",71,74635537398,2014,CHUMBO
"VSN9545   ",85,34218967984,2014,CINZA
"HHF1163   ",96,81810904989,2012,CINZA
"CCR7301   ",54,34857395354,2004,PRETO
"ZTR9291   ",93,47211722288,2010,CHUMBO
"YOO2007   ",90,66735980352,2004,CHUMBO
"INZ8179   ",28,77489016140,2009,VERMELHO
"UCP2394   ",54,68541791032,2006,PRETO
"VCP3132   ",31,41752250477,2018,PRATA
"EBO9231   ",15,14725970731,2016,BRANCO
"OUE1235   ",75,32478230798,2004,CHUMBO
"FJK1353   ",35,70106341907,2003,CHUMBO
"TDA3717   ",92,42209758318,2019,CHUMBO
"KDZ7777   ",89,33419835637,2005,CHUMBO
"HMZ6480   ",8,20897427316,2022,VERDE
"FEQ6594   ",95,84927924855,2022,PRETO
"BET1594   ",99,65319371287,2010,CHUMBO
"HJY3886   ",39,35922133497,2006,CHUMBO
"CSD5838   ",88,63468534364,2024,VERMELHO
"WVN0036   ",95,63750649702,2006,BRANCO
"SBY2295   ",66,14417064147,2015,PRATA
"YWS1905   ",28,86731809164,2011,BRANCO
"JHI8471   ",17,63099341317,2018,BRANCO
"HPL2324   ",80,65740769301,2018,CHUMBO
"HPZ2958   ",28,16531234324,2020,VERDE
"XSC6613   ",46,29828184498,2022,CHUMBO
"QYB8403   ",34,73864409661,2001,AMARELO
"RUQ0873   ",66,32709237858,2006,CHUMBO
"OZT0244   ",57,41021922494,2000,PRATA
"NGW1858   ",64,19852810602,2018,VERMELHO
"MKS2414   ",36,83578058456,2011,BRANCO
"TXY3224   ",38,47636115324,2007,PRETO
"SZK6416   ",45,67437894564,2012,BRANCO
"AET7497   ",30,70865175320,2015,CHUMBO
"AIJ5060   ",98,61263806564,2013,PRATA
"ZLD5270   ",70,21986686341,2006,CHUMBO
"UON9409   ",75,87331881530,2019,CHUMBO
"WVF6818   ",90,56156300558,2021,CHUMBO
"GPM7655   ",12,28666249887,2020,CHUMBO
"FPY9726   ",97,60345439252,2013,CHUMBO
"ROL3435   ",92,49662704291,2023,CHUMBO
"XBM8923   ",79,62580925327,2007,VERDE
"MMM4334   ",1,234234234234,2024,BRANCO
"XYZ1234   ",1,234523452343545,2025,AZUL
"RBL3200   ",28,89317368116,2023,VERMELHO
"UZS4113   ",32,89329058273,2012,VERMELHO
"PHT2363   ",98,66607180798,2024,PRETO
"BCR5880   ",15,67881776237,2024,VERMELHO
"DGP8199   ",14,12791646362,2022,BRANCO
"THA9363   ",68,89994727919,2020,VERDE
"EEQ8520   ",94,67084031473,2007,CINZA
"UOO9271   ",90,91522299303,2005,AMARELO
"VYT2184   ",96,95550991561,2023,CHUMBO
"IEW4581   ",70,51579337773,2015,CHUMBO
"IUP5315   ",91,34848187456,2002,PRATA
"RRK7885   ",75,95335949386,2023,PRETO
"KQZ6113   ",58,12009162277,2000,CHUMBO
"PCB2230   ",24,10731499648,2012,CHUMBO
"JBO4990   ",66,58574248726,2003,PRETO
"IAT2744   ",50,49774564480,2024,PRATA
"SLU4576   ",43,55089853135,2013,VERMELHO
"YSI1150   ",15,32246023617,2008,BRANCO
"SNZ6118   ",26,23801100541,2003,CHUMBO
"DVP2507   ",64,48835390099,2015,PRETO
"UVK8571   ",24,34411104847,2003,BRANCO
"DIL3392   ",69,22668089490,2015,VERMELHO
"PPF4542   ",39,54146362703,2002,CINZA
"BTL0979   ",19,63370306712,2004,CHUMBO
"PZE6739   ",42,81813284025,2007,PRATA
"FPD8138   ",83,63090850532,2024,CINZA
"WAK6331   ",97,80244862428,2007,PRATA
"MIB3203   ",22,69353592583,2000,AMARELO
"EIN9657   ",25,70709129298,2016,BRANCO
"YGM1159   ",26,76324972557,2016,BRANCO
"JJV0278   ",30,67667458804,2024,CINZA
"OCN7239   ",9,82953108474,2012,BRANCO
"BTG4285   ",72,13044124715,2003,VERMELHO
"NOE2891   ",61,30591400053,2005,BRANCO
"QPL6999   ",32,54615384136,2000,CHUMBO
"VDU7720   ",75,84334864160,2018,CINZA
"REF8082   ",62,19282278033,2005,PRETO
"WHE3186   ",39,42886830244,2009,VERDE
"UED6647   ",24,72187457839,2022,CHUMBO
"CEL0918   ",65,68120492008,2008,CHUMBO
"XIW6858   ",57,48845196717,2007,CINZA
"QAB6269   ",7,55255728112,2012,CINZA
"XPF2084   ",98,93660057162,2014,PRATA
"DQL3504   ",70,32169877503,2018,VERMELHO
"GXY7804   ",17,50507251131,2014,CHUMBO
"IAX1711   ",41,47202503493,2014,PRATA
"SLA4500   ",65,56909807271,2018,AMARELO
"OTU9296   ",99,20454690904,2015,PRATA
"TPW3755   ",80,68669287703,2015,CHUMBO
"QYU7956   ",20,31627234544,2002,CHUMBO
"GCL7878   ",72,96106249284,2008,PRATA
"NAG6298   ",11,46073615751,2022,CINZA
"XSX9961   ",82,53113641838,2002,CINZA
"KPA0457   ",43,88621828552,2003,CHUMBO
"EDV5985   ",80,32150355631,2010,AMARELO
"AGL5398   ",33,99930328886,2007,CINZA
"JMU5790   ",82,88525878473,2018,VERMELHO
"HSB7535   ",34,25117883484,2001,CHUMBO
"WBJ1111   ",27,21975049535,2017,CHUMBO
"DJL9164   ",49,68411150560,2006,BRANCO
"EHX2556   ",81,35258810449,2004,CHUMBO
"JZQ3071   ",33,56108941882,2018,VERDE
"FCG0129   ",13,16934507394,2003,CHUMBO
"PTU7149   ",46,84586623136,2007,CINZA
"HAG1281   ",63,43892987432,2014,CHUMBO
"GFI6697   ",9,52479833693,2013,VERMELHO
"TOL1970   ",4,83215632916,2002,VERDE
"NFN1702   ",85,70099192982,2001,CINZA
"RSY8335   ",64,56751786557,2010,PRETO
"MMI7167   ",77,25206807265,2015,BRANCO
"DLM1634   ",18,20014393500,2000,VERMELHO
"QER6486   ",73,73959723805,2022,CINZA
"XHH4980   ",96,11773539010,2018,BRANCO
"MIY7885   ",55,98164065117,2009,CHUMBO
"DMF2684   ",73,94029608368,2008,CHUMBO
"ZHY9171   ",52,35991153736,2018,CINZA
"RHV4789   ",64,36713883901,2005,PRATA
"TCA8608   ",33,30285573316,2003,PRATA
"PHM8324   ",71,72588156826,2022,CHUMBO
"ASV4514   ",94,86801523927,2015,BRANCO
"FNZ8888   ",58,78579876401,2000,AMARELO
"HWN1431   ",46,69835573654,2024,CHUMBO
"OXB3862   ",18,20645708280,2015,CHUMBO
"IFZ2801   ",58,93173147448,2001,VERDE
"FWA1267   ",41,98862998053,2002,PRATA
"LNK6856   ",59,57594412977,2022,CHUMBO
"SUF2742   ",64,40989570777,2010,BRANCO
"UVR8755   ",46,35706391183,2018,BRANCO
"PSJ9022   ",35,64890982011,2018,BRANCO
"KXK7707   ",16,63756841456,2004,AMARELO
"ZCG6794   ",75,51544973939,2012,BRANCO
"FZI2166   ",75,13633432748,2019,CHUMBO
"TQO4205   ",24,47944228016,2020,PRATA
"ILF8080   ",10,63139886302,2008,CHUMBO
"EYR0756   ",34,82523156979,2000,PRETO
"BUT7292   ",16,33688821059,2005,BRANCO
"TLA9151   ",93,51467721582,2012,PRATA
"KNL6251   ",98,25947257528,2009,PRATA
"RXI2704   ",94,81751364432,2002,CHUMBO
"QDB6162   ",67,45230260944,2016,AMARELO
"KMQ0562   ",96,21353039589,2014,CHUMBO
"VIP5087   ",30,34560704053,2005,CHUMBO
"PVW1507   ",92,43283268333,2015,CHUMBO
"LOS2607   ",85,68064283509,2002,AMARELO
"HJP0327   ",31,96305832588,2012,BRANCO
"SLU7767   ",66,46719508883,2015,VERDE
"DPR5608   ",76,32510738041,2007,BRANCO
"IXZ7848   ",56,70636591887,2013,BRANCO
"VJU0961   ",91,39840495598,2009,PRETO
"FFT1023   ",54,63902720857,2013,PRATA
"MDB0366   ",37,21590645135,2017,VERMELHO
"XJF8359   ",98,93198554045,2001,PRATA
"KIL2195   ",62,17669841302,2016,BRANCO
"BHS9039   ",96,40752461901,2013,PRATA
"ETV5570   ",40,63194108919,2019,BRANCO
"KGU6993   ",60,63771531245,2003,CHUMBO
"ZMF5691   ",25,66959807809,2010,CINZA
"NXR2441   ",98,21853638670,2001,CHUMBO
"CYJ6443   ",28,75264695850,2013,PRATA
"YJF7001   ",99,58920283831,2007,VERDE
"KMF3237   ",2,88747561042,2022,AMARELO
"YRA2706   ",83,86236501830,2002,BRANCO
"SWS4517   ",93,55012846409,2001,CHUMBO
"RFE0645   ",19,66026382953,2017,BRANCO
"BXL5382   ",51,32748313830,2004,BRANCO
"KGP5969   ",76,47303285195,2015,CHUMBO
"KYX0566   ",87,50400944875,2000,PRETO
"HNO0638   ",8,52260839996,2008,CINZA
"HJL5594   ",82,10195601564,2013,CINZA
"XBC7028   ",52,44494272786,2003,AMARELO
"RTG0934   ",77,24597544476,2022,BRANCO
"KGN1308   ",59,52720820792,2006,CHUMBO
"MAY7448   ",54,81232859175,2022,CHUMBO
"VTU1598   ",51,14239374291,2013,AMARELO
"WHO6800   ",97,17287594949,2001,PRETO
"LVD3375   ",7,29675766877,2019,CHUMBO
"HJW8294   ",5,71444414004,2021,CHUMBO
"RRL8830   ",63,23249253120,2001,CHUMBO
"OTW6649   ",31,68464632007,2014,CHUMBO
"SIL8453   ",16,65838751363,2024,BRANCO
"CUO8898   ",29,32420584676,2020,CHUMBO
"VHI1530   ",67,24465244219,2006,CHUMBO
"ZAP5867   ",94,59664209693,2002,VERDE
"YWO3040   ",22,30838225777,2003,AMARELO
"RXG6747   ",17,63912865517,2022,PRATA
"HYJ4147   ",61,19092133088,2006,CINZA
"HYM5880   ",55,10972518262,2024,PRETO
"WIM6727   ",63,13751889956,2006,AMARELO
"TVU3388   ",23,81877367825,2020,CHUMBO
"NHQ2084   ",81,69243866721,2022,CHUMBO
"UJI1597   ",17,40984272409,2000,VERDE
"MXV6794   ",27,13924002158,2006,AMARELO
"XXT4070   ",76,91302153556,2023,PRATA
"HYP9557   ",45,67059376314,2002,CHUMBO
"XCX8106   ",28,67508863763,2020,AMARELO
"WCP8500   ",55,60540897570,2001,CHUMBO
"NWK0295   ",48,32943407452,2023,VERDE
"QBQ5025   ",75,60040522622,2010,AMARELO
"UHV3875   ",36,61668275731,2004,AMARELO
"AQD6830   ",87,86345124216,2015,VERMELHO
"MYI1760   ",56,82532624507,2005,CHUMBO
"FYF5607   ",92,80543357263,2003,CINZA
"DMZ9570   ",45,35215549602,2020,VERDE
"WHA0430   ",52,83834863254,2008,CHUMBO
"SGD8107   ",50,95739837185,2017,PRETO
"FDE1088   ",5,74991449613,2007,CHUMBO
"TEC5176   ",45,69937639757,2002,CHUMBO
"RZY5943   ",31,13299129709,2015,VERDE
"JEK2031   ",47,58436604167,2023,CHUMBO
"QOS1829   ",49,81638766551,2018,BRANCO
"MRW1652   ",65,22222950153,2021,CHUMBO
"CAV9702   ",97,57572183373,2011,PRETO
"GEQ8892   ",45,82791759181,2002,CINZA
"HVP6152   ",17,71927002176,2006,BRANCO
"KCV3892   ",8,54704341947,2003,PRETO
"UBA9211   ",21,17898972910,2012,AMARELO
"ZDN4525   ",79,10466845490,2021,PRETO
"SZW7494   ",39,13397599681,2003,CHUMBO
"EYQ6010   ",58,67054183557,2010,BRANCO
"QNM8722   ",59,79030673816,2018,PRETO
"AQS8281   ",59,41663993058,2023,BRANCO
"BEW8250   ",37,83307517855,2018,CHUMBO
"WNI0991   ",29,62629476706,2005,CHUMBO
"POB7713   ",31,31568876045,2000,AMARELO
"UKJ0591   ",37,46881472318,2003,VERMELHO
"SQK7644   ",13,84622788744,2018,BRANCO
"XTE6547   ",52,16094942757,2010,VERMELHO
"EDZ9639   ",93,36745307448,2024,CHUMBO
"PDE4612   ",20,95192745782,2024,VERDE
"BFF3173   ",69,89912424165,2013,VERMELHO
"QWO7048   ",85,63531523278,2021,CHUMBO
"OTB0287   ",1,80140639327,2007,BRANCO
"QXM4924   ",47,43146078493,2015,PRATA
"MIC8138   ",92,91108365667,2020,VERMELHO
"NLT0321   ",78,41166408110,2010,PRATA
"TRG3933   ",43,22281720246,2009,PRATA
"DBK1058   ",49,60528758562,2002,CINZA
"ERG2272   ",43,33158592956,2014,PRETO
"DWV0842   ",96,33164626334,2014,PRETO
"EZP8913   ",10,49235911265,2020,BRANCO
"HWC9035   ",87,66880686245,2015,BRANCO
"BTA1358   ",45,64878292648,2024,PRETO
"CDV0220   ",61,24413725563,2003,AMARELO
"SLS5446   ",7,85477382386,2004,CHUMBO
"YGN2440   ",56,11809409156,2009,CINZA
"ADQ2163   ",37,39028743500,2011,PRETO
"TCQ1053   ",13,48803930385,2021,VERMELHO
"GGZ7541   ",12,29220997572,2010,CHUMBO
"SUE6189   ",35,54899405938,2021,CINZA
"YFC9408   ",33,41939329155,2019,PRETO
"LWX2487   ",46,30350285424,2024,CHUMBO
"LAA7298   ",3,70009349203,2018,PRETO
"UQD9876   ",90,32566971560,2001,VERMELHO
"JCP2186   ",32,57099078319,2008,CHUMBO
"CNG3055   ",76,83912570288,2001,PRETO
"DMI4423   ",85,18449146381,2007,CHUMBO
"QLJ3562   ",87,52029044786,2006,PRATA
"PMF9687   ",28,27261547525,2017,CHUMBO
"IPY1448   ",95,50508230221,2006,AMARELO
"QZS4171   ",9,89077016868,2008,CHUMBO
"TYW2008   ",7,30182126882,2020,CHUMBO
"LCM6399   ",93,56160314610,2010,CHUMBO
"SUT5148   ",49,92941477254,2024,AMARELO
"IRT3901   ",47,73428166752,2007,PRATA
"HRF4250   ",84,24614647708,2010,AMARELO
"YEM6220   ",38,95142233205,2011,CHUMBO
"JDA7870   ",65,75466110851,2004,CINZA
"ZNA8336   ",26,63851597491,2009,CHUMBO
"WXA0310   ",39,43748707215,2005,CHUMBO
"BTR1079   ",39,93746876959,2023,CINZA
"HNS0132   ",24,54738945252,2023,PRATA
"WHB8544   ",95,57546506250,2007,BRANCO
"RLU3910   ",84,91915347247,2000,BRANCO
"QZG5293   ",49,53561561913,2023,BRANCO
"EXB7061   ",14,16595959633,2009,PRATA
"BZE5523   ",64,77000610843,2000,VERDE
"GVO6100   ",50,26307392001,2011,AMARELO
"XUO3226   ",70,31444802333,2015,PRATA
"UWI7733   ",29,50683916551,2012,PRETO
"TUO0842   ",24,16566457596,2005,PRETO
"XPB7707   ",91,96877645829,2020,PRATA
"FIV1824   ",93,17997179398,2016,CHUMBO
"FCX1714   ",75,68451311109,2019,CINZA
"BME3688   ",91,15153503754,2022,VERDE
"TNX2455   ",70,40320568696,2013,PRETO
"XXT7892   ",85,18816899040,2000,CHUMBO
"EJM9668   ",6,73498029623,2022,CINZA
"KBS8207   ",78,41261615049,2011,CINZA
"DJS7149   ",19,44475478757,2024,PRATA
"ZYP2956   ",61,43601175950,2018,VERDE
"SDQ6942   ",59,76978655746,2013,AMARELO
"BSS3200   ",2,49418949865,2005,CHUMBO
"MUV7362   ",44,39797553263,2008,BRANCO
"OVO8922   ",51,61288902485,2023,CINZA
"AYP2802   ",66,72650291960,2002,CHUMBO
"KTI1405   ",81,31099650932,2017,CHUMBO
"COK7355   ",9,17990813175,2019,CHUMBO
"XSP3248   ",55,21095813894,2018,BRANCO
"PDM7896   ",97,84851137861,2023,AMARELO
"KRI4342   ",59,78874542550,2015,PRATA
"YUO8147   ",74,40039225960,2001,CHUMBO
"OAR1399   ",92,32533027617,2021,AMARELO
"ESG3020   ",58,57744763705,2019,CINZA
"FHK9422   ",36,85099555559,2008,PRATA
"TDJ3367   ",73,81671895438,2016,CHUMBO
"ROH9259   ",91,32114769632,2014,CHUMBO
"DTT5389   ",22,45049273269,2009,VERMELHO
"ACR4813   ",72,24725465565,2022,BRANCO
"YIS1030   ",57,56158185019,2007,CHUMBO
"FTW9915   ",47,50742142826,2006,CHUMBO
"HGO1393   ",3,86748369332,2020,CINZA
"BDZ3766   ",23,19411240532,2009,BRANCO
"SOM7591   ",56,90064510408,2016,AMARELO
"EZN8911   ",62,75842181543,2021,CINZA
"WXU9540   ",38,84571000107,2012,CHUMBO
"ERJ4543   ",88,30240845300,2011,CHUMBO
"TOS1570   ",48,60527481328,2021,VERDE
"ASF3963   ",22,73366158646,2020,CHUMBO
"BSE0122   ",76,77125109685,2004,BRANCO
"HVS9935   ",93,34874774183,2004,CHUMBO
"ING3356   ",54,61308245027,2021,CHUMBO
"CLP3220   ",24,41677973989,2023,CHUMBO
"LAZ0401   ",10,22321061464,2011,CHUMBO
"MZH1582   ",71,12171012641,2011,CHUMBO
"PTI4990   ",83,68874722959,2015,AMARELO
"TJZ9326   ",73,47072559851,2009,CHUMBO
"FKQ9273   ",22,33422548650,2014,BRANCO
"ITZ7975   ",62,74911797684,2015,CHUMBO
"PMR4583   ",71,79389994154,2019,BRANCO
"CPC9288   ",76,13211814918,2004,VERDE
"FCM3847   ",13,38703114390,2012,CHUMBO
"YZK4592   ",29,48304925627,2018,CHUMBO
"OFK1376   ",69,24571539495,2022,CHUMBO
"YIX5563   ",12,66385501329,2013,VERMELHO
"MMW3349   ",88,52642124316,2015,BRANCO
"IOQ2898   ",14,53185362265,2004,PRETO
"TTP1438   ",34,68519743273,2012,BRANCO
"TLS7084   ",45,83143672515,2022,AMARELO
"RUS2069   ",61,39054817883,2016,CHUMBO
"HAM8392   ",96,97180567566,2012,CINZA
"GNF1719   ",14,44251225751,2019,PRETO
"MIJ5297   ",44,76162171183,2018,AMARELO
"MKI8659   ",27,60517121714,2019,CINZA
"OLZ2704   ",65,56306929732,2019,CHUMBO
"ZFE6127   ",68,51238929775,2021,CHUMBO
"DST8041   ",12,76620303517,2013,VERMELHO
"AQA1087   ",26,10975316184,2019,CHUMBO
"FEN2465   ",18,55468521044,2009,PRETO
"ZOP9452   ",36,98543731855,2022,CINZA
"WZK6786   ",11,60885383448,2024,VERMELHO
"ADV0694   ",69,69341785541,2014,CHUMBO
"LKN9663   ",3,31524958098,2000,CHUMBO
"GWU8945   ",66,68153321996,2000,CHUMBO
"WAT1921   ",97,49509978761,2024,CINZA
"JEA1891   ",6,58944834468,2000,BRANCO
"DZK6000   ",11,80168776496,2009,PRATA
"KLC0832   ",10,76260423184,2023,VERMELHO
"RGG1873   ",16,94007571170,2009,CHUMBO
"OIQ0649   ",70,27013225506,2001,CHUMBO
"AFX3523   ",95,41139910902,2024,CHUMBO
"DDD8672   ",95,42852599766,2022,PRATA
"RFH9049   ",29,91545587709,2012,CHUMBO
"ECQ3531   ",13,94553713448,2018,CHUMBO
"EZR0908   ",11,71850071977,2009,CHUMBO
"PGT9480   ",93,35415564238,2007,CHUMBO
"SZP8232   ",49,60435464918,2019,PRATA
"CRI5477   ",51,69625366162,2023,CHUMBO
"JXH9579   ",45,57901760904,2014,CHUMBO
"NDS4697   ",99,45150384757,2010,PRATA
"LNL5517   ",4,64068182606,2000,PRETO
"DSW7082   ",26,87207735525,2020,CHUMBO
"ZNL6145   ",12,79252155136,2024,VERDE
"OZG4200   ",19,63528031419,2016,CHUMBO
"YZS0540   ",52,78086120600,2009,VERDE
"DAK8578   ",97,20200088870,2001,BRANCO
"GOI3755   ",80,86725115166,2018,VERDE
"GYF8852   ",55,51456913494,2007,BRANCO
"XEK0478   ",83,56293086223,2001,CHUMBO
"LTC7295   ",74,28267910824,2023,VERMELHO
"CIM1291   ",53,87869391873,2023,VERMELHO
"THP1756   ",20,84968631946,2007,PRATA
"EMH7570   ",30,98131924499,2014,PRETO
"FIY8963   ",67,92691734964,2007,BRANCO
"WRV2555   ",14,34169565925,2003,CHUMBO
"PHC6325   ",45,90862868015,2012,PRETO
"PCO1700   ",71,57149958107,2019,BRANCO
"BGS5079   ",74,17132502201,2016,CHUMBO
"EAR8961   ",10,75569702502,2004,BRANCO
"WWT1629   ",33,58631232425,2017,PRATA
"JTW6530   ",6,20252001057,2019,CHUMBO
"FCR4298   ",17,21538093157,2003,CHUMBO
"KOW9970   ",61,10019983589,2010,BRANCO
"EMN8024   ",28,54695220131,2020,PRETO
"VYY6280   ",74,80182846527,2014,AMARELO
"QZT8295   ",41,72426551507,2005,PRATA
"JIQ5028   ",10,70086910225,2024,AMARELO
"MWE3733   ",44,35050378915,2009,AMARELO
"DXD2786   ",12,85624813864,2000,CHUMBO
"TKK3231   ",75,83010226159,2000,PRATA
"CIN1253   ",89,13040332155,2011,VERMELHO
"IWF2146   ",8,77787745710,2024,BRANCO
"PRM6243   ",69,82766975108,2003,VERDE
"ZBT6513   ",70,60296215561,2012,CHUMBO
"WKU6792   ",90,60344372446,2004,PRATA
"INW7595   ",22,18877873448,2012,CHUMBO
"LGW0966   ",53,87263092884,2001,BRANCO
"LHU5526   ",75,15645732372,2014,BRANCO
"RNT4927   ",54,68733613238,2016,CHUMBO
"GGV1225   ",66,59065617863,2011,CHUMBO
"UCF9079   ",50,76910021913,2003,VERMELHO
"REV4993   ",30,23063137859,2009,PRETO
"GDY2087   ",94,11011471482,2013,VERMELHO
"HMY3670   ",3,28635895201,2005,PRATA
"BNS2805   ",18,86362535860,2022,VERMELHO
"PDW9099   ",55,43751775368,2014,CHUMBO
"ZUW2448   ",44,70497608488,2018,CINZA
"CXF6328   ",11,32990255167,2013,VERDE
"MVS7370   ",28,77109624453,2014,VERMELHO
"PUY8835   ",67,31094288190,2017,CHUMBO
"MYF9715   ",75,44451506010,2014,CHUMBO
"DKI0843   ",36,64206859605,2007,BRANCO
"GRN4684   ",43,14128049119,2011,PRETO
"PFX5034   ",63,79935761300,2013,AMARELO
"RVR1452   ",100,22087113111,2004,VERMELHO
"WPL7235   ",90,44421802807,2023,BRANCO
"SXF3601   ",85,83822886981,2020,PRATA
"TGC8256   ",61,51354354871,2011,BRANCO
"MTA4488   ",88,76925265536,2001,PRATA
"AYT0841   ",92,98303163348,2017,CHUMBO
"XYU4265   ",41,49399098794,2011,CINZA
"CJB1078   ",98,29196285961,2021,BRANCO
"RWU1611   ",50,30009534648,2021,PRETO
"JPD8729   ",5,99714227449,2018,CINZA
"FXG6767   ",11,69557343412,2007,VERMELHO
"IOU3114   ",41,47385663882,2004,AMARELO
"LIX5897   ",41,82013143764,2016,VERDE
"DFI7859   ",78,91252772117,2020,BRANCO
"PLK2355   ",48,44174001263,2017,AMARELO
